"annotation_id","annotator","created_at","id","img","kp-1","lead_time","updated_at"
7839,"3","2023-12-19T09:14:01.213069Z",10486,"/data/upload/54/327da026-CAM04_20231114_151457776.jpg","[{""x"":12.781286647790902,""y"":54.44195724328406,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.52439537395585,""y"":54.53370957299122,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":16.669291619132263,""y"":39.11931818218653,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.275,"2023-12-19T09:14:01.213085Z"
7840,"3","2023-12-19T09:14:15.091888Z",10487,"/data/upload/54/a402306e-CAM04_20231114_151458020.jpg","[{""x"":12.758416934037914,""y"":54.35473290190497,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.614725096979086,""y"":54.57677353979632,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":17.629433427779475,""y"":39.25596952529295,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.694,"2023-12-19T09:14:15.091905Z"
7841,"3","2023-12-19T09:14:33.801144Z",10488,"/data/upload/54/68b9f621-CAM04_20231114_151458313.jpg","[{""x"":12.867391159074614,""y"":54.36459698947548,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.61394059760358,""y"":54.616915896170205,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":19.717849475836246,""y"":39.528245275825974,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",15.18,"2023-12-19T09:14:33.801159Z"
7842,"3","2023-12-19T09:14:50.661457Z",10489,"/data/upload/54/323b32cb-CAM04_20231114_151458547.jpg","[{""x"":12.889909589727763,""y"":54.356483820507705,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.57968727425042,""y"":54.634034617871905,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":18.843374193189668,""y"":39.20221028442285,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",12.64,"2023-12-19T09:14:50.661473Z"
7843,"3","2023-12-19T09:15:04.991117Z",10490,"/data/upload/54/bd5b47e2-CAM04_20231114_151458808.jpg","[{""x"":12.864479457830274,""y"":54.37382038303946,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.59588976195756,""y"":54.59586102093081,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":18.068556908408866,""y"":39.33056716590029,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.926,"2023-12-19T09:15:04.991134Z"
7844,"3","2023-12-19T09:15:22.383228Z",10491,"/data/upload/54/80484aee-CAM04_20231114_151459138.jpg","[{""x"":12.837808723297275,""y"":54.37774835553022,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.50866248981782,""y"":54.630067262224934,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":19.915354056084155,""y"":39.591860423219664,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.83,"2023-12-19T09:15:22.383246Z"
7845,"3","2023-12-19T09:15:33.797558Z",10492,"/data/upload/54/5b4a96ec-CAM04_20231114_151459377.jpg","[{""x"":12.836308214917372,""y"":54.34513403560882,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.54500981744212,""y"":54.59745294230353,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":20.973592955822077,""y"":39.81156500999298,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.979,"2023-12-19T09:15:33.797575Z"
7846,"3","2023-12-19T09:15:47.327415Z",10493,"/data/upload/54/3ae3b79c-CAM04_20231114_151509094.jpg","[{""x"":12.43818348362567,""y"":54.20598729006788,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.71460262621354,""y"":54.55923375944048,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":20.80255524055562,""y"":40.07612851516359,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.424,"2023-12-19T09:15:47.327431Z"
7847,"3","2023-12-19T09:15:58.696968Z",10494,"/data/upload/54/2f18ec2c-CAM04_20231114_151509333.jpg","[{""x"":12.492378900606022,""y"":54.32867799143558,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.69310237118548,""y"":54.580996898130294,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":21.310924689586468,""y"":40.047427872514454,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.267,"2023-12-19T09:15:58.696984Z"
7848,"3","2023-12-19T09:16:09.167915Z",10495,"/data/upload/54/c3daa300-CAM04_20231114_151509533.jpg","[{""x"":12.571784758920273,""y"":54.33440524925772,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.744500830856616,""y"":54.63971112635833,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":21.456185782548044,""y"":40.22927372720952,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.977,"2023-12-19T09:16:09.167931Z"
7849,"3","2023-12-19T09:16:18.050840Z",10496,"/data/upload/54/7df97232-CAM04_20231114_151509753.jpg","[{""x"":12.55529077831051,""y"":54.36563532726962,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.79386208489418,""y"":54.61795423396434,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.017249779362487,""y"":40.38716789638216,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",5.773,"2023-12-19T09:16:18.050856Z"
7850,"3","2023-12-19T09:16:27.926191Z",10497,"/data/upload/54/fc567e02-CAM04_20231114_151509955.jpg","[{""x"":12.40551597350236,""y"":54.24456549711469,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.92794605011759,""y"":54.57762645395173,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.022651102171594,""y"":40.367025628905125,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.93,"2023-12-19T09:16:27.926205Z"
7851,"3","2023-12-19T09:16:38.567526Z",10498,"/data/upload/54/f6dda237-CAM04_20231114_151510172.jpg","[{""x"":12.490198924112441,""y"":54.29391359469842,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.8182287521606,""y"":54.56917058381994,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.296229161566313,""y"":40.57694030347639,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.373,"2023-12-19T09:16:38.567541Z"
7852,"3","2023-12-19T09:16:52.337938Z",10499,"/data/upload/54/3b873ed9-CAM04_20231114_151510890.jpg","[{""x"":12.637036425421833,""y"":54.27321678987459,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.65987506678152,""y"":54.49525742776594,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.12927369527718,""y"":40.22914644324649,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.741,"2023-12-19T09:16:52.337954Z"
7853,"3","2023-12-19T09:17:03.732175Z",10500,"/data/upload/54/687a5d70-CAM04_20231114_151511105.jpg","[{""x"":12.815623811453536,""y"":54.343686720391645,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.79682983320859,""y"":54.56572735828301,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.099697983285736,""y"":40.466146852182085,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.298,"2023-12-19T09:17:03.732192Z"
7854,"3","2023-12-19T09:17:18.438605Z",10501,"/data/upload/54/02df7979-CAM04_20231114_151511289.jpg","[{""x"":12.630017861858683,""y"":54.30519819433221,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.81938698163688,""y"":54.582748991696405,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":21.414500598435342,""y"":39.98357705033993,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.601,"2023-12-19T09:17:18.438620Z"
7855,"3","2023-12-19T09:17:28.045861Z",10502,"/data/upload/54/28e3d566-CAM04_20231114_151511480.jpg","[{""x"":12.782901978500547,""y"":54.370993043287065,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.9556180504369,""y"":54.63966221513561,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":21.900861998110283,""y"":40.333028814200986,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.423,"2023-12-19T09:17:28.045876Z"
7856,"3","2023-12-19T09:17:38.541272Z",10503,"/data/upload/54/0b2239c1-CAM04_20231114_151511681.jpg","[{""x"":12.63615725180516,""y"":54.35682463412442,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.867158991187985,""y"":54.52335511254294,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.25329238047439,""y"":40.42377460644201,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.967,"2023-12-19T09:17:38.541287Z"
7857,"3","2023-12-19T09:17:52.640770Z",10504,"/data/upload/54/2151d528-CAM04_20231114_151511904.jpg","[{""x"":12.714677976335098,""y"":54.45370853691036,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.93776951799305,""y"":54.58804312283463,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.23564175371764,""y"":40.34857701486216,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.584,"2023-12-19T09:17:52.640786Z"
7858,"3","2023-12-19T09:18:06.373018Z",10505,"/data/upload/54/1d2c2439-CAM04_20231114_151512130.jpg","[{""x"":12.650900921391065,""y"":54.33435924943183,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.758128882689334,""y"":54.55601131620688,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.569830909574254,""y"":40.3702790426041,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.012,"2023-12-19T09:18:06.373033Z"
7859,"3","2023-12-19T09:18:17.162166Z",10506,"/data/upload/54/597aa20e-CAM04_20231114_151512326.jpg","[{""x"":12.462746831704404,""y"":54.30154016152983,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.836964782527154,""y"":54.57020933337836,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.08446154853015,""y"":40.33074322540588,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.59,"2023-12-19T09:18:17.162181Z"
7860,"3","2023-12-19T09:18:29.854325Z",10507,"/data/upload/54/a9db29b6-CAM04_20231114_151512853.jpg","[{""x"":12.875983604878433,""y"":54.29042574776113,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.69607138876358,""y"":54.626262212571795,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":23.30370583724979,""y"":40.99130174125853,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.611,"2023-12-19T09:18:29.854339Z"
7861,"3","2023-12-19T09:18:40.998331Z",10508,"/data/upload/54/32006fc6-CAM04_20231114_151513127.jpg","[{""x"":12.66633216929867,""y"":54.361022542251334,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.83904824123502,""y"":54.62969171409987,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":22.842177053062024,""y"":40.658894777975924,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.312,"2023-12-19T09:18:40.998348Z"
7510,"3","2023-12-19T06:32:23.234283Z",10509,"/data/upload/54/23ec6bc5-CAM04_20231114_151513394.jpg","[{""x"":12.236771957839816,""y"":54.14309713193618,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":35.634304175641155,""y"":54.58717840771887,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":21.395948270858135,""y"":47.426367835722736,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.214,"2023-12-19T06:32:23.234301Z"
7511,"3","2023-12-19T07:03:10.481876Z",10510,"/data/upload/54/d258973c-CAM04_20231114_151513938.jpg","[{""x"":16.961963082402136,""y"":54.436654766532385,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":40.22117866316991,""y"":54.52840709623955,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":26.527143454374684,""y"":47.55523003849458,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.67,"2023-12-19T07:03:10.481892Z"
7512,"3","2023-12-19T07:03:23.426737Z",10511,"/data/upload/54/929f9877-CAM04_20231114_151514127.jpg","[{""x"":20.007223703075923,""y"":54.43529156187184,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":43.62427336970167,""y"":54.586682905888686,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":30.453226440237312,""y"":47.62268108111443,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.343,"2023-12-19T07:03:23.426754Z"
7513,"3","2023-12-19T07:03:39.230049Z",10512,"/data/upload/54/56d8250f-CAM04_20231114_151514335.jpg","[{""x"":21.154833741763284,""y"":54.401126817308445,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":44.6204920643722,""y"":54.60298194266422,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":31.03311893886155,""y"":47.73990768056785,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",12.043,"2023-12-19T07:03:39.230065Z"
